1,Rate your impression of the credibility of this article,1,Somewhat low credibility,"The FDA has published conclusive proof on their website that the DTap vaccine can cause autism. According to the FDAâ€™s online Biologics Blood Vaccines document, a vaccine manufacturer admits on its package insert that their vaccination can cause autism as one of many adverse reactions. These adverse events reported during post-approval use of Tripedia vaccine...","The FDA has published conclusive proof on their website that the DTap vaccine can cause autism. According to the FDAâ€™s online Biologics Blood Vaccines document, a vaccine manufacturer admits on its package insert that their vaccination can cause autism as one of many adverse reactions. These adverse events reported during post-approval use of Tripedia vaccine..."
1,Rate your impression of the credibility of this article,1,Somewhat low credibility,"The FDA has published conclusive proof on their website that the DTap vaccine can cause autism. According to the FDAâ€™s online Biologics Blood Vaccines document, a vaccine manufacturer admits on its package insert that their vaccination can cause autism as one of many adverse reactions. These adverse events reported during post-approval use of Tripedia vaccine...","The FDA has published conclusive proof on their website that the DTap vaccine can cause autism. According to the FDAâ€™s online Biologics Blood Vaccines document, a vaccine manufacturer admits on its package insert that their vaccination can cause autism as one of many adverse reactions. These adverse events reported during post-approval use of Tripedia vaccine..."
1,Rate your impression of the credibility of this article,1,Somewhat low credibility,"The FDA has published conclusive proof on their website that the DTap vaccine can cause autism. According to the FDAâ€™s online Biologics Blood Vaccines document, a vaccine manufacturer admits on its package insert that their vaccination can cause autism as one of many adverse reactions. These adverse events reported during post-approval use of Tripedia vaccine...","The FDA has published conclusive proof on their website that the DTap vaccine can cause autism. According to the FDAâ€™s online Biologics Blood Vaccines document, a vaccine manufacturer admits on its package insert that their vaccination can cause autism as one of many adverse reactions. These adverse events reported during post-approval use of Tripedia vaccine..."
1,Rate your impression of the credibility of this article,1,Somewhat low credibility,"Preventing Alzheimer's naturally is as simple as changing your diet and a few lifestyle habits to reset your brain, free PDF included.","Preventing Alzheimer's Disease, Dementia & Cognitive Decline With Diet"
1,Rate your impression of the credibility of this article,2,Medium credibility,The scene at the swim-up bar at the Mexican resort where Abbey Conner was pulled listless from the pool in January was full of young tourists last month when an attorney hired by Conner's family showed up.,Resorts in Mexico suspected of drugging tourists
1,Rate your impression of the credibility of this article,2,Medium credibility,"Every parents worries about the infectious childhood illness that sweep through classrooms and after-school programs this time of year. Most kids get their inoculations early on to avoid old-fashioned diseases like mumps and rubella that used to effect huge swathes of children every year. Even better, thereâ€™s now an annual flu shot for tackling one...",Hand-Foot-And-Mouth Disease On The Rise: Experts Beg Parents To Know The Signs
1,Rate your impression of the credibility of this article,2,Medium credibility,"Lead Developer of HPV Vaccines Comes Clean, Warns Parents & Young Girls Itâ€™s All A Giant Deadly Scam","Lead Developer of HPV Vaccines Comes Clean, Warns Parents & Young Girls Itâ€™s All A Giant Deadly Scam"
1,Rate your impression of the credibility of this article,2,Medium credibility,"It's all hogwash. The ""official"" narrative of how things went down in the Las Vegas massacre is so full of holes that it begs the question of just how deep the truth about this [...]",MISSION IMPOSSIBLE: Official story of Las Vegas shooting unravels; physical impossibility of lone gunman senior citizen makes narrative ludicrous
1,Rate your impression of the credibility of this article,2,Medium credibility,"We're often self-conscious when we fart. However, farting is actually healthy for you. Here's why!",Stop holding your farts in. Here are 7 unexpected health benefits of passing gas
1,Rate your impression of the credibility of this article,2,Medium credibility,"A new study confirms why all those bedtime battles are indeed worth it. When kids go to bed early, they are healthier and mom is happier.",Putting Kids To Bed Early Improves Mom's Health - Simplemost
1,Rate your impression of the credibility of this article,2,Medium credibility,"A new study confirms why all those bedtime battles are indeed worth it. When kids go to bed early, they are healthier and mom is happier.",Putting Kids To Bed Early Improves Mom's Health - Simplemost
1,Rate your impression of the credibility of this article,2,Medium credibility,"With one dietary change, the U.S. could hypothetically get 74 percent of the way to meeting 2020 greenhouse-gas emission goals.",If Everyone Ate Beans Instead of Beef
1,Rate your impression of the credibility of this article,2,Medium credibility,"With one dietary change, the U.S. could hypothetically get 74 percent of the way to meeting 2020 greenhouse-gas emission goals.",If Everyone Ate Beans Instead of Beef
1,Rate your impression of the credibility of this article,2,Medium credibility,"As we grow older we suffer a decline in mental and physical fitness, which can be made worse by conditions like Alzheimer's disease. A new study, published in the open-access journal Frontiers in Human ...",Dancing can reverse the signs of aging in the brain
1,Rate your impression of the credibility of this article,2,Medium credibility,"As we grow older we suffer a decline in mental and physical fitness, which can be made worse by conditions like Alzheimer's disease. A new study, published in the open-access journal Frontiers in Human ...",Dancing can reverse the signs of aging in the brain
1,Rate your impression of the credibility of this article,2,Medium credibility,"As we grow older we suffer a decline in mental and physical fitness, which can be made worse by conditions like Alzheimer's disease. A new study, published in the open-access journal Frontiers in Human ...",Dancing can reverse the signs of aging in the brain
1,Rate your impression of the credibility of this article,2,Medium credibility,"We physicians with all our training, knowledge and authority often acquire a rather large ego that tends to make it difficult to admit we are wrong. So, here it is. Iâ€¦",World Renowned Heart Surgeon Speaks Out On What Really Causes Heart Disease
1,Rate your impression of the credibility of this article,2,Medium credibility,Certain kinds of exercise may mitigate the effects of aging at the cellular level.,The Best Exercise for Aging Muscles
1,Rate your impression of the credibility of this article,2,Medium credibility,Certain kinds of exercise may mitigate the effects of aging at the cellular level.,The Best Exercise for Aging Muscles
1,Rate your impression of the credibility of this article,2,Medium credibility,Certain kinds of exercise may mitigate the effects of aging at the cellular level.,The Best Exercise for Aging Muscles
1,Rate your impression of the credibility of this article,2,Medium credibility,No seeds were lost but the ability of the rock vault to provide failsafe protection against all disasters is now threatened by climate change,Arctic stronghold of worldâ€™s seeds flooded after permafrost melts
1,Rate your impression of the credibility of this article,2,Medium credibility,"Birth order doesn't affect personality, but it does set certain siblings up for more success, new research has found.","The oldest child is actually the smartest, study finds"
1,Rate your impression of the credibility of this article,2,Medium credibility,"Our hearts and prayers go out to all those killed or injured in the Las Vegas shooting, and in a nation where so many anti-Americans are kneeling in pampered protest, this mass shooting saw [...]",Five things that just donâ€™t add up about the Las Vegas mass shooting
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"We advise against the use of coconut oil,"" the American Heart Association says in a new report.",Coconut oil isn't healthy. It's never been healthy.
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,The scene at the swim-up bar at the Mexican resort where Abbey Conner was pulled listless from the pool in January was full of young tourists last month when an attorney hired by Conner's family showed up.,Resorts in Mexico suspected of drugging tourists
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"We're often self-conscious when we fart. However, farting is actually healthy for you. Here's why!",Stop holding your farts in. Here are 7 unexpected health benefits of passing gas
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"A new study confirms why all those bedtime battles are indeed worth it. When kids go to bed early, they are healthier and mom is happier.",Putting Kids To Bed Early Improves Mom's Health - Simplemost
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"With one dietary change, the U.S. could hypothetically get 74 percent of the way to meeting 2020 greenhouse-gas emission goals.",If Everyone Ate Beans Instead of Beef
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"Preventing Alzheimer's naturally is as simple as changing your diet and a few lifestyle habits to reset your brain, free PDF included.","Preventing Alzheimer's Disease, Dementia & Cognitive Decline With Diet"
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"Preventing Alzheimer's naturally is as simple as changing your diet and a few lifestyle habits to reset your brain, free PDF included.","Preventing Alzheimer's Disease, Dementia & Cognitive Decline With Diet"
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,The bill would also mean insurers could consider having postpartum depression or surviving domestic abuse pre-existing conditions.,"Under the GOP's health plan, sexual assault could be considered a pre-existing condition"
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,The bill would also mean insurers could consider having postpartum depression or surviving domestic abuse pre-existing conditions.,"Under the GOP's health plan, sexual assault could be considered a pre-existing condition"
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"We physicians with all our training, knowledge and authority often acquire a rather large ego that tends to make it difficult to admit we are wrong. So, here it is. Iâ€¦",World Renowned Heart Surgeon Speaks Out On What Really Causes Heart Disease
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,No seeds were lost but the ability of the rock vault to provide failsafe protection against all disasters is now threatened by climate change,Arctic stronghold of worldâ€™s seeds flooded after permafrost melts
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,No seeds were lost but the ability of the rock vault to provide failsafe protection against all disasters is now threatened by climate change,Arctic stronghold of worldâ€™s seeds flooded after permafrost melts
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"At least 1,200 people have been killed and millions have been left homeless followingÂ devastating floods that have hit India, Bangladesh and Nepal, in one of the worst flooding disasters to have affected the region in years. International aid agencies said thousands of villages have been cut off by flooding with people being deprived ofÂ food and clean water for days.Â  South AsiaÂ suffers from frequent flooding during the monsoon season, which lastsÂ from June to September, but authorities have said this year's floods have been much worse.Â ","At least 1,200 people have been killed and millions have been left homeless followingÂ devastating floods that have hit India, Bangladesh and Nepal, in one of the worst flooding disasters to have affected the region in years. International aid agencies said thousands of villages have been cut off by flooding with people being deprived ofÂ food and clean water for days.Â  South AsiaÂ suffers from frequent flooding during the monsoon season, which lastsÂ from June to September, but authorities have said this year's floods have been much worse.Â "
1,Rate your impression of the credibility of this article,3,Somewhat high credibility,"At least 1,200 people have been killed and millions have been left homeless followingÂ devastating floods that have hit India, Bangladesh and Nepal, in one of the worst flooding disasters to have affected the region in years. International aid agencies said thousands of villages have been cut off by flooding with people being deprived ofÂ food and clean water for days.Â  South AsiaÂ suffers from frequent flooding during the monsoon season, which lastsÂ from June to September, but authorities have said this year's floods have been much worse.Â ","At least 1,200 people have been killed and millions have been left homeless followingÂ devastating floods that have hit India, Bangladesh and Nepal, in one of the worst flooding disasters to have affected the region in years. International aid agencies said thousands of villages have been cut off by flooding with people being deprived ofÂ food and clean water for days.Â  South AsiaÂ suffers from frequent flooding during the monsoon season, which lastsÂ from June to September, but authorities have said this year's floods have been much worse.Â "
1,Rate your impression of the credibility of this article,3,Very high credibility,"Our hearts and prayers go out to all those killed or injured in the Las Vegas shooting, and in a nation where so many anti-Americans are kneeling in pampered protest, this mass shooting saw [...]",Five things that just donâ€™t add up about the Las Vegas mass shooting
1,Rate your impression of the credibility of this article,3,Very high credibility,"At least 1,200 people have been killed and millions have been left homeless followingÂ devastating floods that have hit India, Bangladesh and Nepal, in one of the worst flooding disasters to have affected the region in years. International aid agencies said thousands of villages have been cut off by flooding with people being deprived ofÂ food and clean water for days.Â  South AsiaÂ suffers from frequent flooding during the monsoon season, which lastsÂ from June to September, but authorities have said this year's floods have been much worse.Â ","Floods in India, Bangladesh and Nepal kill 1,200 and leave millions homeless"
1,Rate your impression of the credibility of this article,3,Very high credibility,"At least 1,200 people have been killed and millions have been left homeless followingÂ devastating floods that have hit India, Bangladesh and Nepal, in one of the worst flooding disasters to have affected the region in years. International aid agencies said thousands of villages have been cut off by flooding with people being deprived ofÂ food and clean water for days.Â  South AsiaÂ suffers from frequent flooding during the monsoon season, which lastsÂ from June to September, but authorities have said this year's floods have been much worse.Â ","Floods in India, Bangladesh and Nepal kill 1,200 and leave millions homeless"
